BNodes,BlCStatus,BlCuts,Error,NSub,Opt,Opt_status,SepaTime,Solver,big_m_mode,budget_fraction,case_id,city,dominance_enabled,enable_output_logs,gap,instance_aggregation_target_nodes,instance_bike_layer_risk_count,instance_bike_possible_stations,instance_bike_transfer_risk_count,instance_budget_fraction,instance_decision_arcs,instance_decision_budget,instance_name,instance_narcs,instance_nnodes,instance_nusers,model_big_m_mode,model_bound_duals,model_enum_runtime,model_enumeration_time_limit,model_fixed_path_bound_method,model_indicator_constraints,model_master_variable_count,model_model_type,model_name,model_parallelize,model_path_counts,model_runtime_override,model_subproblem_binary_linking_variable_count_total,model_subproblem_first_level_variable_count_total,model_subproblem_method,model_subproblem_second_level_variable_count_total,model_use_decision_arc_dominance,nusers,parallel_separation,parallel_subsolver_workers_used,param_mip_solver,param_name,param_parallel_separation,param_runtime,param_seed,param_threads_master,param_threads_sub_con,retained_stations,reused_100_user,reused_previous_result,run_status,runtime,station_selection,sweep_name,threads_master_used,threads_sub_con_used,time_limit,wall_time_seconds
1,,600,,100,-1214.0,Optimal,3.3867143,BlCSolver,fixed_network_path,0.5,heidelberg_network_balanced_n200_b50_u100_blc_astar_fixed_network_path,heidelberg,,false,0.0,200,2802,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,10346,800,100,fixed_network_path,,,,,,1045147,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,116.79999995231628,network_balanced,network_balanced_hardness_sweep,8,8,600.0,169.52099990844727
1,,500,,100,-1214.0,Optimal,2.8581345999999996,BlCSolver,n_minus_one_most_expensive,0.5,heidelberg_network_balanced_n200_b50_u100_blc_astar_n_minus_1,heidelberg,,false,0.0,200,2802,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,10346,800,100,n_minus_one_most_expensive,,,,,,1045147,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,95.70900011062622,network_balanced,network_balanced_hardness_sweep,8,8,600.0,139.08599996566772
1,,,,,-1214.0,Optimal,,MIPSolver,,0.5,heidelberg_network_balanced_n200_b50_u100_path_dominance,heidelberg,true,false,0.0,200,2802,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,10346,800,100,,,1.2000000476837158,600.0,labeling,,,path,path_dominance,false,"{""U45"":1,""U23"":1,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":2,""U74"":1,""U19"":1,""U37"":1,""U44"":5,""U91"":1,""U92"":1,""U82"":1,""U73"":3,""U81"":1,""U85"":4,""U53"":2,""U16"":1,""U8"":1,""U41"":1,""U95"":2,""U32"":1,""U31"":1,""U47"":1,""U7"":1,""U25"":1,""U75"":4,""U50"":1,""U83"":1,""U93"":1,""U94"":4,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":17,""U71"":1,""U58"":8,""U12"":2,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":5,""U63"":9,""U88"":1,""U20"":1,""U30"":1,""U33"":1,""U80"":3,""U66"":1,""U79"":2,""U27"":1,""U48"":1,""U57"":1,""U76"":1,""U64"":1,""U99"":1,""U9"":14,""U15"":1,""U29"":1,""U97"":1,""U14"":1,""U67"":1,""U6"":1,""U77"":1,""U61"":1,""U13"":1,""U51"":1,""U28"":2,""U100"":1,""U52"":5,""U17"":1,""U22"":1,""U69"":7,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":2,""U72"":1,""U70"":2,""U34"":1,""U38"":1,""U89"":1,""U55"":1,""U18"":1,""U35"":1,""U90"":2,""U54"":1}",598.7999999523163,,,,,true,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,0.021000146865844727,network_balanced,network_balanced_hardness_sweep,8,,598.7999999523163,1.2770001888275146
1,,,,,-1214.0,Optimal,,MIPSolver,,0.5,heidelberg_network_balanced_n200_b50_u100_path_no_dominance,heidelberg,false,false,0.0,200,2802,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,10346,800,100,,,1.305999994277954,600.0,labeling,,,path,path_no_dominance,false,"{""U45"":1,""U23"":1,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":2,""U74"":2,""U19"":1,""U37"":1,""U44"":175,""U91"":1,""U92"":1,""U82"":1,""U73"":3,""U81"":1,""U85"":32,""U53"":2,""U16"":1,""U8"":1,""U41"":1,""U95"":2,""U32"":1,""U31"":1,""U47"":1,""U7"":1,""U25"":1,""U75"":4,""U50"":1,""U83"":1,""U93"":1,""U94"":15,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":1510,""U71"":1,""U58"":281,""U12"":2,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":14,""U63"":36,""U88"":1,""U20"":2,""U30"":1,""U33"":1,""U80"":11,""U66"":1,""U79"":3,""U27"":1,""U48"":1,""U57"":1,""U76"":1,""U64"":1,""U99"":1,""U9"":68,""U15"":1,""U29"":1,""U97"":1,""U14"":2,""U67"":1,""U6"":1,""U77"":1,""U61"":1,""U13"":1,""U51"":1,""U28"":3,""U100"":1,""U52"":35,""U17"":1,""U22"":1,""U69"":31,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":8,""U72"":1,""U70"":8,""U34"":1,""U38"":1,""U89"":1,""U55"":1,""U18"":1,""U35"":1,""U90"":2,""U54"":1}",598.694000005722,,,,,false,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,0.0969998836517334,network_balanced,network_balanced_hardness_sweep,8,,598.694000005722,1.563999891281128
1,,,,,-161.0,Optimal,,MIPSolver,fixed_network_path,0.5,karlsruhe_network_balanced_n100_b50_u100_sd_fixed_network_path,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,fixed_network_path,true,,,,false,,sd,sd_fixed_network_path,,,,,,,,,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,74.10899996757507,network_balanced,network_balanced_hardness_sweep,8,,600.0,102.60500001907349
7,,,,,-161.0,Optimal,,MIPSolver,n_minus_one_most_expensive,0.5,karlsruhe_network_balanced_n100_b50_u100_sd_n_minus_1,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,n_minus_one_most_expensive,true,,,,false,,sd,sd_n_minus_1,,,,,,,,,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,344.74000000953674,network_balanced,network_balanced_hardness_sweep,8,,600.0,369.8289999961853
1,,300,,100,-161.0,Optimal,1.7143644999999998,BlCSolver,fixed_network_path,0.5,karlsruhe_network_balanced_n100_b50_u100_blc_astar_fixed_network_path,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,fixed_network_path,,,,,,884557,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,24.813999891281128,network_balanced,network_balanced_hardness_sweep,8,8,600.0,49.69199991226196
1,,300,,100,-161.0,Optimal,2.0514978,BlCSolver,n_minus_one_most_expensive,0.5,karlsruhe_network_balanced_n100_b50_u100_blc_astar_n_minus_1,karlsruhe,,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,n_minus_one_most_expensive,,,,,,884557,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,25.093000173568726,network_balanced,network_balanced_hardness_sweep,8,8,600.0,42.507000207901
1,,,,,-161.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u100_path_dominance,karlsruhe,true,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,,,1.008000135421753,600.0,labeling,,,path,path_dominance,false,"{""U45"":1,""U23"":1,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":1,""U74"":1,""U19"":1,""U37"":1,""U44"":1,""U91"":1,""U92"":1,""U82"":1,""U73"":1,""U81"":1,""U85"":1,""U53"":1,""U16"":1,""U8"":1,""U41"":1,""U95"":1,""U32"":1,""U31"":1,""U47"":1,""U7"":1,""U25"":1,""U75"":1,""U50"":1,""U83"":1,""U93"":1,""U94"":2,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":1,""U71"":1,""U58"":1,""U12"":1,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":1,""U63"":1,""U88"":1,""U20"":1,""U30"":2,""U33"":1,""U80"":1,""U66"":1,""U79"":1,""U27"":1,""U48"":1,""U57"":1,""U76"":1,""U64"":1,""U99"":4,""U9"":1,""U15"":1,""U29"":1,""U97"":1,""U14"":1,""U67"":1,""U6"":1,""U77"":1,""U61"":1,""U13"":1,""U51"":1,""U28"":1,""U100"":1,""U52"":1,""U17"":1,""U22"":1,""U69"":1,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":1,""U72"":1,""U70"":1,""U34"":1,""U38"":1,""U89"":1,""U55"":1,""U18"":1,""U35"":1,""U90"":1,""U54"":1}",598.9919998645782,,,,,true,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,0.009999990463256836,network_balanced,network_balanced_hardness_sweep,8,,598.9919998645782,1.055999994277954
1,,,,,-161.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n100_b50_u100_path_no_dominance,karlsruhe,false,false,0.0,100,1542,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u100,8756,400,100,,,0.995999813079834,600.0,labeling,,,path,path_no_dominance,false,"{""U45"":1,""U23"":1,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":1,""U74"":1,""U19"":1,""U37"":1,""U44"":1,""U91"":1,""U92"":1,""U82"":1,""U73"":1,""U81"":1,""U85"":1,""U53"":1,""U16"":1,""U8"":1,""U41"":1,""U95"":1,""U32"":1,""U31"":1,""U47"":1,""U7"":1,""U25"":1,""U75"":1,""U50"":1,""U83"":1,""U93"":1,""U94"":2,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":1,""U71"":1,""U58"":1,""U12"":1,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":1,""U63"":1,""U88"":1,""U20"":1,""U30"":2,""U33"":1,""U80"":1,""U66"":1,""U79"":1,""U27"":1,""U48"":1,""U57"":1,""U76"":1,""U64"":1,""U99"":5,""U9"":1,""U15"":1,""U29"":1,""U97"":1,""U14"":1,""U67"":1,""U6"":1,""U77"":1,""U61"":1,""U13"":1,""U51"":1,""U28"":1,""U100"":1,""U52"":1,""U17"":1,""U22"":1,""U69"":1,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":1,""U72"":1,""U70"":1,""U34"":1,""U38"":1,""U89"":1,""U55"":1,""U18"":1,""U35"":1,""U90"":1,""U54"":1}",599.0040001869202,,,,,false,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,true,true,ok,0.011999845504760742,network_balanced,network_balanced_hardness_sweep,8,,599.0040001869202,1.0479998588562012
4,,,,,-204.0,Optimal,,MIPSolver,fixed_network_path,0.5,karlsruhe_network_balanced_n200_b50_u100_sd_fixed_network_path,karlsruhe,,false,0.0,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,fixed_network_path,true,,,,false,,sd,sd_fixed_network_path,,,,,,,,,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,178.86899995803833,network_balanced,network_balanced_hardness_sweep,8,,600.0,245.94200015068054
1,,,,,-202.0,Timelimit,,MIPSolver,n_minus_one_most_expensive,0.5,karlsruhe_network_balanced_n200_b50_u100_sd_n_minus_1,karlsruhe,,false,0.17016378900702334,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,n_minus_one_most_expensive,true,,,,false,,sd,sd_n_minus_1,,,,,,,,,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,timeout,600.5440001487732,network_balanced,network_balanced_hardness_sweep,8,,600.0,655.2009999752045
1,,300,,100,-204.0,Optimal,2.4541151,BlCSolver,fixed_network_path,0.5,karlsruhe_network_balanced_n200_b50_u100_blc_astar_fixed_network_path,karlsruhe,,false,0.0,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,fixed_network_path,,,,,,1715787,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,99.4850001335144,network_balanced,network_balanced_hardness_sweep,8,8,600.0,174.14800000190735
1,,300,,100,-204.0,Optimal,3.1883331000000004,BlCSolver,n_minus_one_most_expensive,0.5,karlsruhe_network_balanced_n200_b50_u100_blc_astar_n_minus_1,karlsruhe,,false,0.0,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,n_minus_one_most_expensive,,,,,,1715787,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,100,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,99.49899983406067,network_balanced,network_balanced_hardness_sweep,8,8,600.0,158.375
1,,,,,-204.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n200_b50_u100_path_dominance,karlsruhe,true,false,0.0,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,,,2.2159998416900635,600.0,labeling,,,path,path_dominance,false,"{""U45"":1,""U23"":1,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":1,""U74"":1,""U19"":1,""U37"":1,""U44"":3,""U91"":1,""U92"":1,""U82"":1,""U73"":1,""U81"":1,""U85"":1,""U53"":1,""U16"":1,""U8"":1,""U41"":1,""U95"":1,""U32"":1,""U31"":1,""U47"":1,""U7"":1,""U25"":1,""U75"":1,""U50"":1,""U83"":1,""U93"":1,""U94"":1,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":1,""U71"":1,""U58"":1,""U12"":1,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":1,""U63"":3,""U88"":1,""U20"":1,""U30"":1,""U33"":1,""U80"":1,""U66"":1,""U79"":1,""U27"":1,""U48"":1,""U57"":1,""U76"":1,""U64"":1,""U99"":1,""U9"":1,""U15"":1,""U29"":1,""U97"":1,""U14"":1,""U67"":2,""U6"":1,""U77"":1,""U61"":1,""U13"":1,""U51"":1,""U28"":1,""U100"":1,""U52"":1,""U17"":1,""U22"":1,""U69"":1,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":1,""U72"":1,""U70"":1,""U34"":1,""U38"":1,""U89"":1,""U55"":2,""U18"":1,""U35"":1,""U90"":1,""U54"":1}",597.7840001583099,,,,,true,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,0.02200007438659668,network_balanced,network_balanced_hardness_sweep,8,,597.7840001583099,2.3480000495910645
1,,,,,-204.0,Optimal,,MIPSolver,,0.5,karlsruhe_network_balanced_n200_b50_u100_path_no_dominance,karlsruhe,false,false,0.0,200,3109,200,200,0.5,400,100,aachen_osm_gtfs_bike_agg200_p200_b50_u100,16986,800,100,,,2.319000005722046,600.0,labeling,,,path,path_no_dominance,false,"{""U45"":1,""U23"":2,""U49"":1,""U96"":1,""U10"":1,""U4"":1,""U60"":1,""U5"":1,""U62"":1,""U98"":1,""U2"":1,""U74"":1,""U19"":1,""U37"":1,""U44"":9,""U91"":1,""U92"":1,""U82"":1,""U73"":1,""U81"":1,""U85"":1,""U53"":1,""U16"":1,""U8"":1,""U41"":1,""U95"":1,""U32"":1,""U31"":1,""U47"":1,""U7"":2,""U25"":1,""U75"":1,""U50"":1,""U83"":1,""U93"":1,""U94"":1,""U78"":1,""U84"":1,""U46"":1,""U39"":1,""U68"":1,""U71"":1,""U58"":1,""U12"":1,""U1"":1,""U24"":1,""U42"":1,""U43"":1,""U87"":1,""U3"":1,""U36"":1,""U21"":1,""U63"":6,""U88"":1,""U20"":1,""U30"":1,""U33"":1,""U80"":1,""U66"":1,""U79"":1,""U27"":1,""U48"":1,""U57"":2,""U76"":1,""U64"":1,""U99"":1,""U9"":1,""U15"":1,""U29"":1,""U97"":1,""U14"":1,""U67"":3,""U6"":1,""U77"":2,""U61"":1,""U13"":1,""U51"":1,""U28"":1,""U100"":1,""U52"":1,""U17"":1,""U22"":1,""U69"":1,""U65"":1,""U59"":1,""U56"":1,""U11"":1,""U86"":1,""U26"":1,""U40"":1,""U72"":1,""U70"":1,""U34"":1,""U38"":1,""U89"":1,""U55"":2,""U18"":1,""U35"":1,""U90"":1,""U54"":1}",597.680999994278,,,,,false,100,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,200,true,true,ok,0.029999971389770508,network_balanced,network_balanced_hardness_sweep,8,,597.680999994278,2.44599986076355
1,,,,,-198.0,Optimal,,MIPSolver,,0.5,cologne_network_balanced_n100_b50_u500_sd_fixed_network_path,cologne,,false,0.0,100,2264,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,13325,400,500,fixed_network_path,true,,,,false,,sd,sd_fixed_network_path,,,,,,,,,500,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,false,true,ok,391.58000016212463,network_balanced,network_balanced_hardness_sweep,8,,600.0,705.5179998874664
0,,,,,,Memory_Limit,,MIPSolver,,0.5,cologne_network_balanced_n100_b50_u500_sd_n_minus_1,cologne,,false,1.0e100,100,2264,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,13325,400,500,n_minus_one_most_expensive,true,,,,false,,sd,sd_n_minus_1,,,,,,,,,500,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,false,true,memory_limit,260.0319998264313,network_balanced,network_balanced_hardness_sweep,8,,600.0,552.2920000553131
1,,1500,,500,-198.0,Optimal,21.8604591,BlCSolver,,0.5,cologne_network_balanced_n100_b50_u500_blc_astar_fixed_network_path,cologne,,false,0.0,100,2264,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,13325,400,500,fixed_network_path,,,,,,6676826,blc,blc_astar_fixed_network_path,,,,0,0,astar,null,,500,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,false,true,ok,574.6289999485016,network_balanced,network_balanced_hardness_sweep,8,8,600.0,792.6840000152588
1,,1500,,500,-198.0,Optimal,18.3276032,BlCSolver,,0.5,cologne_network_balanced_n100_b50_u500_blc_astar_n_minus_1,cologne,,false,0.0,100,2264,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,13325,400,500,n_minus_one_most_expensive,,,,,,6676826,blc,blc_astar_n_minus_1,,,,0,0,astar,null,,500,true,1,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,false,true,ok,577.0699999332428,network_balanced,network_balanced_hardness_sweep,8,8,600.0,733.3949999809265
0,,,,,-198.0,Optimal,,MIPSolver,,0.5,cologne_network_balanced_n100_b50_u500_path_dominance,cologne,,false,0.0,100,2264,100,100,0.5,200,50,aachen_osm_gtfs_bike_agg100_p100_b50_u500,13325,400,500,,,7.799000024795532,600.0,labeling,,,path,path_dominance,false,"{""U23"":1,""U96"":1,""U327"":1,""U10"":1,""U396"":1,""U126"":1,""U176"":1,""U448"":1,""U111"":1,""U432"":1,""U381"":1,""U19"":1,""U166"":1,""U91"":1,""U189"":1,""U466"":1,""U107"":1,""U212"":1,""U121"":1,""U292"":1,""U16"":1,""U155"":1,""U363"":1,""U390"":1,""U372"":1,""U293"":1,""U415"":1,""U385"":1,""U431"":1,""U264"":1,""U7"":1,""U132"":1,""U219"":1,""U257"":1,""U184"":1,""U420"":1,""U346"":1,""U129"":1,""U334"":1,""U275"":1,""U238"":1,""U326"":1,""U439"":1,""U142"":2,""U1"":1,""U24"":1,""U263"":1,""U374"":1,""U43"":1,""U345"":1,""U481"":1,""U302"":1,""U260"":1,""U404"":1,""U87"":1,""U109"":1,""U138"":1,""U324"":1,""U229"":1,""U119"":1,""U347"":1,""U179"":1,""U282"":1,""U397"":1,""U357"":1,""U316"":1,""U475"":1,""U491"":1,""U243"":1,""U323"":1,""U485"":1,""U377"":1,""U186"":1,""U371"":1,""U386"":1,""U437"":1,""U359"":1,""U48"":1,""U57"":1,""U76"":1,""U9"":1,""U488"":1,""U29"":1,""U473"":1,""U471"":1,""U117"":1,""U285"":1,""U331"":1,""U413"":1,""U67"":1,""U6"":1,""U13"":1,""U351"":1,""U492"":1,""U149"":1,""U152"":1,""U489"":1,""U289"":1,""U188"":1,""U444"":1,""U456"":1,""U472"":1,""U135"":1,""U144"":1,""U148"":1,""U116"":1,""U399"":1,""U274"":1,""U167"":1,""U341"":1,""U217"":1,""U421"":1,""U428"":1,""U446"":1,""U118"":1,""U187"":1,""U225"":1,""U115"":1,""U250"":1,""U332"":1,""U438"":1,""U209"":1,""U241"":1,""U262"":1,""U35"":1,""U90"":1,""U54"":1,""U305"":1,""U452"":1,""U416"":1,""U45"":1,""U49"":1,""U443"":1,""U321"":1,""U319"":1,""U417"":1,""U469"":1,""U62"":1,""U5"":1,""U435"":1,""U74"":1,""U307"":1,""U203"":1,""U434"":1,""U255"":1,""U82"":1,""U73"":1,""U81"":2,""U445"":1,""U496"":1,""U213"":1,""U8"":1,""U393"":1,""U41"":1,""U403"":1,""U300"":1,""U455"":1,""U450"":1,""U177"":1,""U318"":1,""U31"":1,""U356"":1,""U75"":1,""U83"":1,""U50"":1,""U93"":1,""U216"":1,""U139"":1,""U270"":1,""U430"":1,""U370"":1,""U78"":1,""U84"":1,""U269"":1,""U436"":1,""U46"":1,""U147"":1,""U39"":1,""U68"":1,""U248"":1,""U71"":1,""U291"":1,""U322"":1,""U335"":1,""U192"":1,""U259"":1,""U419"":1,""U103"":1,""U102"":1,""U222"":1,""U462"":1,""U476"":1,""U364"":1,""U369"":1,""U479"":1,""U183"":1,""U156"":1,""U287"":1,""U204"":1,""U355"":1,""U398"":1,""U441"":1,""U373"":1,""U406"":1,""U354"":1,""U128"":1,""U459"":2,""U382"":1,""U235"":1,""U154"":1,""U273"":1,""U198"":1,""U494"":1,""U226"":1,""U340"":1,""U178"":1,""U27"":1,""U191"":1,""U223"":1,""U124"":1,""U267"":1,""U378"":1,""U64"":1,""U495"":1,""U127"":1,""U182"":1,""U344"":1,""U207"":1,""U161"":1,""U130"":1,""U268"":1,""U394"":1,""U454"":1,""U61"":1,""U141"":1,""U464"":1,""U477"":1,""U433"":1,""U497"":1,""U239"":1,""U51"":1,""U498"":1,""U158"":1,""U28"":1,""U52"":1,""U157"":1,""U251"":1,""U17"":1,""U195"":1,""U254"":1,""U314"":1,""U349"":1,""U391"":1,""U69"":1,""U112"":1,""U320"":1,""U411"":1,""U329"":1,""U40"":1,""U164"":1,""U72"":1,""U474"":1,""U34"":1,""U133"":1,""U199"":1,""U425"":1,""U175"":1,""U405"":1,""U361"":1,""U201"":1,""U281"":1,""U304"":1,""U338"":1,""U60"":1,""U2"":1,""U153"":1,""U333"":1,""U37"":1,""U92"":1,""U451"":1,""U449"":1,""U196"":1,""U231"":1,""U493"":1,""U296"":1,""U308"":1,""U286"":1,""U221"":1,""U32"":1,""U151"":1,""U376"":1,""U47"":1,""U218"":1,""U298"":1,""U328"":1,""U94"":1,""U101"":1,""U283"":1,""U108"":1,""U122"":1,""U123"":1,""U134"":1,""U58"":1,""U205"":1,""U172"":1,""U368"":1,""U458"":1,""U290"":1,""U12"":1,""U169"":1,""U483"":1,""U484"":1,""U486"":1,""U224"":1,""U337"":1,""U3"":1,""U266"":1,""U63"":1,""U240"":1,""U136"":1,""U20"":1,""U190"":1,""U277"":1,""U343"":1,""U30"":1,""U409"":1,""U80"":1,""U171"":1,""U330"":1,""U220"":1,""U279"":1,""U315"":1,""U388"":1,""U309"":1,""U447"":1,""U206"":1,""U202"":1,""U271"":1,""U401"":1,""U470"":1,""U383"":1,""U339"":1,""U97"":1,""U408"":1,""U392"":1,""U284"":1,""U77"":1,""U379"":1,""U247"":1,""U457"":1,""U468"":1,""U350"":1,""U232"":1,""U105"":1,""U353"":1,""U482"":1,""U352"":1,""U114"":1,""U227"":1,""U303"":1,""U59"":1,""U56"":1,""U86"":1,""U26"":1,""U236"":1,""U70"":1,""U208"":1,""U140"":1,""U125"":1,""U163"":1,""U414"":1,""U89"":1,""U55"":1,""U110"":1,""U358"":1,""U442"":1,""U490"":1,""U159"":1,""U185"":1,""U214"":1,""U120"":1,""U4"":1,""U98"":1,""U146"":1,""U276"":1,""U173"":1,""U312"":1,""U389"":1,""U245"":1,""U44"":1,""U412"":1,""U193"":1,""U137"":1,""U168"":1,""U85"":1,""U53"":1,""U325"":1,""U418"":1,""U95"":1,""U402"":1,""U297"":1,""U424"":1,""U467"":1,""U400"":1,""U380"":1,""U234"":1,""U194"":1,""U200"":3,""U25"":1,""U145"":1,""U228"":1,""U301"":1,""U174"":1,""U165"":1,""U460"":1,""U500"":1,""U453"":1,""U258"":1,""U288"":1,""U215"":1,""U237"":1,""U465"":1,""U42"":1,""U360"":1,""U113"":1,""U463"":1,""U106"":1,""U150"":1,""U348"":1,""U104"":1,""U440"":1,""U461"":1,""U244"":1,""U426"":1,""U36"":1,""U21"":1,""U242"":1,""U306"":1,""U88"":1,""U375"":1,""U342"":1,""U131"":1,""U33"":1,""U66"":1,""U246"":1,""U272"":1,""U480"":1,""U79"":1,""U253"":1,""U261"":1,""U387"":1,""U99"":1,""U230"":1,""U317"":1,""U170"":1,""U313"":1,""U15"":1,""U384"":1,""U423"":1,""U294"":1,""U280"":1,""U14"":1,""U249"":1,""U252"":1,""U256"":1,""U233"":1,""U422"":1,""U362"":1,""U100"":1,""U278"":1,""U160"":1,""U410"":1,""U22"":1,""U65"":1,""U310"":1,""U11"":1,""U180"":1,""U407"":1,""U427"":1,""U162"":1,""U265"":1,""U365"":1,""U295"":1,""U336"":1,""U197"":1,""U395"":1,""U143"":1,""U210"":1,""U367"":1,""U487"":1,""U38"":1,""U366"":1,""U18"":1,""U299"":1,""U499"":1,""U211"":1,""U311"":1,""U478"":1,""U429"":1,""U181"":1}",592.2009999752045,,,,,true,500,,,Gurobi,gurobi_10min,true,600.0,20260829,8,8,100,false,true,ok,0.009999990463256836,network_balanced,network_balanced_hardness_sweep,8,,592.2009999752045,7.930999994277954
